full_text,text_clean,token,stop,stemmed
@Chaves1305 @prabowo Kerja apa  food estate mangkrak itu brp ratus miliar itu  Prabowo cocok nya jd Mentri aja jd presiden bisa bahaya dia kan pernah bilang Indonesia d thn 2030 akan bubar ingat gak ????,chaves prabowo kerja apa  food estate mangkrak itu brp ratus miliar itu  prabowo cocok nya jd mentri aja jd presiden bisa bahaya dia kan pernah bilang indonesia d thn  akan bubar ingat gak,"['chaves', 'prabowo', 'kerja', 'apa', 'food', 'estate', 'mangkrak', 'itu', 'brp', 'ratus', 'miliar', 'itu', 'prabowo', 'cocok', 'nya', 'jd', 'mentri', 'aja', 'jd', 'presiden', 'bisa', 'bahaya', 'dia', 'kan', 'pernah', 'bilang', 'indonesia', 'd', 'thn', 'akan', 'bubar', 'ingat', 'gak']","['chaves', 'prabowo', 'kerja', 'apa', 'food', 'estate', 'mangkrak', 'brp', 'ratus', 'miliar', 'prabowo', 'cocok', 'nya', 'jd', 'mentri', 'aja', 'jd', 'presiden', 'bahaya', 'kan', 'pernah', 'bilang', 'indonesia', 'd', 'thn', 'bubar', 'ingat', 'gak']","['chaves', 'prabowo', 'kerja', 'apa', 'food', 'estate', 'mangkrak', 'brp', 'ratus', 'miliar', 'prabowo', 'cocok', 'nya', 'jd', 'tri', 'aja', 'jd', 'presiden', 'bahaya', 'kan', 'pernah', 'bilang', 'indonesia', 'd', 'thn', 'bubar', 'ingat', 'gak']"
@Chaves1305 @prabowo Prabowo kerja apa? Food estate aja gagal.,chaves prabowo prabowo kerja apa food estate aja gagal,"['chaves', 'prabowo', 'prabowo', 'kerja', 'apa', 'food', 'estate', 'aja', 'gagal']","['chaves', 'prabowo', 'prabowo', 'kerja', 'apa', 'food', 'estate', 'aja', 'gagal']","['chaves', 'prabowo', 'prabowo', 'kerja', 'apa', 'food', 'estate', 'aja', 'gagal']"
@triharjuni @PartaiSocmed Baru “masuk lingkaran kekuasaan”. Bayangkan jika berkuasa    Akahkan ada food estate jilid 2 &amp; 3?,triharjuni partaisocmed baru “masuk lingkaran kekuasaan” bayangkan jika berkuasa    akahkan ada food estate jilid  amp,"['triharjuni', 'partaisocmed', 'baru', '“', 'masuk', 'lingkaran', 'kekuasaan', '”', 'bayangkan', 'jika', 'berkuasa', 'akahkan', 'ada', 'food', 'estate', 'jilid', 'amp']","['triharjuni', 'partaisocmed', 'baru', '“', 'masuk', 'lingkaran', 'kekuasaan', '”', 'bayangkan', 'berkuasa', 'akahkan', 'food', 'estate', 'jilid', 'amp']","['triharjuni', 'partaisocmed', 'baru', '', 'masuk', 'lingkar', 'kuasa', '', 'bayang', 'kuasa', 'akahkan', 'food', 'estate', 'jilid', 'amp']"
@geloraco Hahahaha jalan tengah  bikin macet food estate,geloraco hahahaha jalan tengah  bikin macet food estate,"['geloraco', 'hahahaha', 'jalan', 'tengah', 'bikin', 'macet', 'food', 'estate']","['geloraco', 'hahahaha', 'jalan', 'tengah', 'bikin', 'macet', 'food', 'estate']","['geloraco', 'hahahaha', 'jalan', 'tengah', 'bikin', 'macet', 'food', 'estate']"
@idrisbue Food estate bukan fitnah bro tapi fakta,idrisbue food estate bukan fitnah bro tapi fakta,"['idrisbue', 'food', 'estate', 'bukan', 'fitnah', 'bro', 'tapi', 'fakta']","['idrisbue', 'food', 'estate', 'bukan', 'fitnah', 'bro', 'fakta']","['idrisbue', 'food', 'estate', 'bukan', 'fitnah', 'bro', 'fakta']"
@bengkeldodo Alhamdulillah dgn gagalnya food estate prabowo akan membantu bkn dlm bentuk singkong,bengkeldodo alhamdulillah dgn gagalnya food estate prabowo akan membantu bkn dlm bentuk singkong,"['bengkeldodo', 'alhamdulillah', 'dgn', 'gagalnya', 'food', 'estate', 'prabowo', 'akan', 'membantu', 'bkn', 'dlm', 'bentuk', 'singkong']","['bengkeldodo', 'alhamdulillah', 'dgn', 'gagalnya', 'food', 'estate', 'prabowo', 'membantu', 'bkn', 'dlm', 'bentuk', 'singkong']","['bengkeldodo', 'alhamdulillah', 'dgn', 'gagal', 'food', 'estate', 'prabowo', 'bantu', 'bkn', 'dlm', 'bentuk', 'singkong']"
@VIVAcoid Food estate yy duitnya dah abis aja gagal total...ini lg yg msh wacana gede bacot doang nih kakek pikun,vivacoid food estate yy duitnya dah abis aja gagal totalini lg yg msh wacana gede bacot doang nih kakek pikun,"['vivacoid', 'food', 'estate', 'yy', 'duitnya', 'dah', 'abis', 'aja', 'gagal', 'totalini', 'lg', 'yg', 'msh', 'wacana', 'gede', 'bacot', 'doang', 'nih', 'kakek', 'pikun']","['vivacoid', 'food', 'estate', 'yy', 'duitnya', 'dah', 'abis', 'aja', 'gagal', 'totalini', 'lg', 'yg', 'msh', 'wacana', 'gede', 'bacot', 'doang', 'nih', 'kakek', 'pikun']","['vivacoid', 'food', 'estate', 'yy', 'duit', 'dah', 'abis', 'aja', 'gagal', 'totalini', 'lg', 'yg', 'msh', 'wacana', 'gede', 'bacot', 'doang', 'nih', 'kakek', 'pikun']"
@papa_loren @T_AzimarzukiAli Yg penting langkah nyata menggunduli hutan ribuan hektare untuk food estate. Proyek gilang gemilang membawa berkah (impiannya sih 🤭).,papaloren tazimarzukiali yg penting langkah nyata menggunduli hutan ribuan hektare untuk food estate proyek gilang gemilang membawa berkah impiannya sih 🤭,"['papaloren', 'tazimarzukiali', 'yg', 'penting', 'langkah', 'nyata', 'menggunduli', 'hutan', 'ribuan', 'hektare', 'untuk', 'food', 'estate', 'proyek', 'gilang', 'gemilang', 'membawa', 'berkah', 'impiannya', 'sih', '🤭']","['papaloren', 'tazimarzukiali', 'yg', 'penting', 'langkah', 'nyata', 'menggunduli', 'hutan', 'ribuan', 'hektare', 'food', 'estate', 'proyek', 'gilang', 'gemilang', 'membawa', 'berkah', 'impiannya', 'sih', '🤭']","['papaloren', 'tazimarzukiali', 'yg', 'penting', 'langkah', 'nyata', 'gundul', 'hutan', 'ribu', 'hektare', 'food', 'estate', 'proyek', 'gilang', 'gemilang', 'bawa', 'berkah', 'impi', 'sih', '']"
Baca2 biar pinter dikit ga asal njeplak aja perihal sesuatu yg ga dipahami dg baik.   https://t.co/KVgs3oQ8UJ..,baca biar pinter dikit ga asal njeplak aja perihal sesuatu yg ga dipahami dg baik   httpstcokvgsoquj,"['baca', 'biar', 'pinter', 'dikit', 'ga', 'asal', 'njeplak', 'aja', 'perihal', 'sesuatu', 'yg', 'ga', 'dipahami', 'dg', 'baik', 'httpstcokvgsoquj']","['baca', 'biar', 'pinter', 'dikit', 'ga', 'asal', 'njeplak', 'aja', 'perihal', 'yg', 'ga', 'dipahami', 'dg', 'baik', 'httpstcokvgsoquj']","['baca', 'biar', 'pinter', 'dikit', 'ga', 'asal', 'njeplak', 'aja', 'perihal', 'yg', 'ga', 'paham', 'dg', 'baik', 'httpstcokvgsoquj']"
Anda mewakili Negara  semua biaya perjalanan tentu dibayar dengan uang rakyat. Sementara deforestasi terus berlanjut  IKN  Food estate. Apa yang bapak mau sampaikan perihal Lingkungan hidup???,anda mewakili negara  semua biaya perjalanan tentu dibayar dengan uang rakyat sementara deforestasi terus berlanjut  ikn  food estate apa yang bapak mau sampaikan perihal lingkungan hidup,"['anda', 'mewakili', 'negara', 'semua', 'biaya', 'perjalanan', 'tentu', 'dibayar', 'dengan', 'uang', 'rakyat', 'sementara', 'deforestasi', 'terus', 'berlanjut', 'ikn', 'food', 'estate', 'apa', 'yang', 'bapak', 'mau', 'sampaikan', 'perihal', 'lingkungan', 'hidup']","['mewakili', 'negara', 'semua', 'biaya', 'perjalanan', 'dibayar', 'uang', 'rakyat', 'deforestasi', 'terus', 'berlanjut', 'ikn', 'food', 'estate', 'apa', 'bapak', 'mau', 'sampaikan', 'perihal', 'lingkungan', 'hidup']","['wakil', 'negara', 'semua', 'biaya', 'jalan', 'bayar', 'uang', 'rakyat', 'deforestasi', 'terus', 'lanjut', 'ikn', 'food', 'estate', 'apa', 'bapak', 'mau', 'sampai', 'perihal', 'lingkung', 'hidup']"
@Kristantosn1 @muchlis_ar Ternyata tidak tahan food estate....,kristantosn muchlisar ternyata tidak tahan food estate,"['kristantosn', 'muchlisar', 'ternyata', 'tidak', 'tahan', 'food', 'estate']","['kristantosn', 'muchlisar', 'ternyata', 'tahan', 'food', 'estate']","['kristantosn', 'muchlisar', 'nyata', 'tahan', 'food', 'estate']"
@Paltiwest Kalo di foto ini peserta konprensi walk out akibat food estate  maka di akhir jabatannya bikin malu Indonesia. Dan di akhir jabatannya bukannya terbang tinggi  tp yg ada malah nyungsep. Sedih,paltiwest kalo di foto ini peserta konprensi walk out akibat food estate  maka di akhir jabatannya bikin malu indonesia dan di akhir jabatannya bukannya terbang tinggi  tp yg ada malah nyungsep sedih,"['paltiwest', 'kalo', 'di', 'foto', 'ini', 'peserta', 'konprensi', 'walk', 'out', 'akibat', 'food', 'estate', 'maka', 'di', 'akhir', 'jabatannya', 'bikin', 'malu', 'indonesia', 'dan', 'di', 'akhir', 'jabatannya', 'bukannya', 'terbang', 'tinggi', 'tp', 'yg', 'ada', 'malah', 'nyungsep', 'sedih']","['paltiwest', 'kalo', 'foto', 'peserta', 'konprensi', 'walk', 'out', 'akibat', 'food', 'estate', 'akhir', 'jabatannya', 'bikin', 'malu', 'indonesia', 'akhir', 'jabatannya', 'bukannya', 'terbang', 'tinggi', 'tp', 'yg', 'malah', 'nyungsep', 'sedih']","['paltiwest', 'kalo', 'foto', 'serta', 'konprensi', 'walk', 'out', 'akibat', 'food', 'estate', 'akhir', 'jabat', 'bikin', 'malu', 'indonesia', 'akhir', 'jabat', 'bukan', 'terbang', 'tinggi', 'tp', 'yg', 'malah', 'nyungsep', 'sedih']"
@bengkeldodo Petani food estate msksudya ..bkn petani kmpng 🤣🤣,bengkeldodo petani food estate msksudya bkn petani kmpng 🤣🤣,"['bengkeldodo', 'petani', 'food', 'estate', 'msksudya', 'bkn', 'petani', 'kmpng', '🤣🤣']","['bengkeldodo', 'petani', 'food', 'estate', 'msksudya', 'bkn', 'petani', 'kmpng', '🤣🤣']","['bengkeldodo', 'tani', 'food', 'estate', 'msksudya', 'bkn', 'tani', 'kmpng', '']"
@alwie191 @yusuf_dumdum Satu satunya yang nolak IKN itu PKS. Semua fraksi lainnya mendukung. Apa itu berarti IKN hak milik Jokowi?. Yang jelas Jokowi malah berikan konsesi usaha pengolahan air bersih kepada perusahaan Hasyim dan food estate yang dikelola Kemenhan. Mangkrak tapi didiamkan oleh Jokowi.,alwie yusufdumdum satu satunya yang nolak ikn itu pks semua fraksi lainnya mendukung apa itu berarti ikn hak milik jokowi yang jelas jokowi malah berikan konsesi usaha pengolahan air bersih kepada perusahaan hasyim dan food estate yang dikelola kemenhan mangkrak tapi didiamkan oleh jokowi,"['alwie', 'yusufdumdum', 'satu', 'satunya', 'yang', 'nolak', 'ikn', 'itu', 'pks', 'semua', 'fraksi', 'lainnya', 'mendukung', 'apa', 'itu', 'berarti', 'ikn', 'hak', 'milik', 'jokowi', 'yang', 'jelas', 'jokowi', 'malah', 'berikan', 'konsesi', 'usaha', 'pengolahan', 'air', 'bersih', 'kepada', 'perusahaan', 'hasyim', 'dan', 'food', 'estate', 'yang', 'dikelola', 'kemenhan', 'mangkrak', 'tapi', 'didiamkan', 'oleh', 'jokowi']","['alwie', 'yusufdumdum', 'satu', 'satunya', 'nolak', 'ikn', 'pks', 'semua', 'fraksi', 'lainnya', 'mendukung', 'apa', 'berarti', 'ikn', 'hak', 'milik', 'jokowi', 'jelas', 'jokowi', 'malah', 'berikan', 'konsesi', 'usaha', 'pengolahan', 'air', 'bersih', 'perusahaan', 'hasyim', 'food', 'estate', 'dikelola', 'kemenhan', 'mangkrak', 'didiamkan', 'jokowi']","['alwie', 'yusufdumdum', 'satu', 'satu', 'nolak', 'ikn', 'pks', 'semua', 'fraksi', 'lain', 'dukung', 'apa', 'arti', 'ikn', 'hak', 'milik', 'jokowi', 'jelas', 'jokowi', 'malah', 'ikan', 'konsesi', 'usaha', 'olah', 'air', 'bersih', 'usaha', 'hasyim', 'food', 'estate', 'kelola', 'kemenhan', 'mangkrak', 'diam', 'jokowi']"
@tempodotco Kalau tanpa teori atau kajian nanti akan seperti  KA Cepat Jkt-Padalarang   Food Estate  IKN dll,tempodotco kalau tanpa teori atau kajian nanti akan seperti  ka cepat jktpadalarang   food estate  ikn dll,"['tempodotco', 'kalau', 'tanpa', 'teori', 'atau', 'kajian', 'nanti', 'akan', 'seperti', 'ka', 'cepat', 'jktpadalarang', 'food', 'estate', 'ikn', 'dll']","['tempodotco', 'kalau', 'teori', 'kajian', 'ka', 'cepat', 'jktpadalarang', 'food', 'estate', 'ikn']","['tempodotco', 'kalau', 'teori', 'kaji', 'ka', 'cepat', 'jktpadalarang', 'food', 'estate', 'ikn']"
@tempodotco Yang ditebang untuk food estate sudah diganti ?,tempodotco yang ditebang untuk food estate sudah diganti,"['tempodotco', 'yang', 'ditebang', 'untuk', 'food', 'estate', 'sudah', 'diganti']","['tempodotco', 'ditebang', 'food', 'estate', 'diganti']","['tempodotco', 'tebang', 'food', 'estate', 'ganti']"
@AlmaghribiS @Pribumituan Anaknya bisa tuntaskan masalah food estate @AlmaghribiS   dananya gede juga lho,almaghribis pribumituan anaknya bisa tuntaskan masalah food estate almaghribis   dananya gede juga lho,"['almaghribis', 'pribumituan', 'anaknya', 'bisa', 'tuntaskan', 'masalah', 'food', 'estate', 'almaghribis', 'dananya', 'gede', 'juga', 'lho']","['almaghribis', 'pribumituan', 'anaknya', 'tuntaskan', 'masalah', 'food', 'estate', 'almaghribis', 'dananya', 'gede', 'lho']","['almaghribis', 'pribumituan', 'anak', 'tuntas', 'masalah', 'food', 'estate', 'almaghribis', 'dana', 'gede', 'lho']"
@Liaa03_ @kikysaputrii @prabowo Gak tau juga  untuk sekarang gw tutup mata untuk no 2 gara2 masalah MK. tpi yg paling membekas di gw sih proyek food estate yg dibahas walhi dan greenpeace berhubung gw ikut gabung.,liaa kikysaputrii prabowo gak tau juga  untuk sekarang gw tutup mata untuk no  gara masalah mk tpi yg paling membekas di gw sih proyek food estate yg dibahas walhi dan greenpeace berhubung gw ikut gabung,"['liaa', 'kikysaputrii', 'prabowo', 'gak', 'tau', 'juga', 'untuk', 'sekarang', 'gw', 'tutup', 'mata', 'untuk', 'no', 'gara', 'masalah', 'mk', 'tpi', 'yg', 'paling', 'membekas', 'di', 'gw', 'sih', 'proyek', 'food', 'estate', 'yg', 'dibahas', 'walhi', 'dan', 'greenpeace', 'berhubung', 'gw', 'ikut', 'gabung']","['liaa', 'kikysaputrii', 'prabowo', 'gak', 'tau', 'sekarang', 'gw', 'tutup', 'mata', 'no', 'gara', 'masalah', 'mk', 'tpi', 'yg', 'paling', 'membekas', 'gw', 'sih', 'proyek', 'food', 'estate', 'yg', 'dibahas', 'walhi', 'greenpeace', 'berhubung', 'gw', 'ikut', 'gabung']","['liaa', 'kikysaputrii', 'prabowo', 'gak', 'tau', 'sekarang', 'gw', 'tutup', 'mata', 'no', 'gara', 'masalah', 'mk', 'tpi', 'yg', 'paling', 'bekas', 'gw', 'sih', 'proyek', 'food', 'estate', 'yg', 'bahas', 'walhi', 'greenpeace', 'hubung', 'gw', 'ikut', 'gabung']"
@Zackf77156873 @BANGSAygSUJUD @Gerindra @alextham878 @mpoklela7 @Minietweets_ @PUTRI_41708 @bengkeldodo @P4P4B0W0_2024 @ignasbowo @Chaves1305 @Kimberley_2024 Ini progres food estate gunung emas kalteng. https://t.co/5EK1mXyGsO,zackf bangsaygsujud gerindra alextham mpoklela minietweets putri bengkeldodo ppbw ignasbowo chaves kimberley ini progres food estate gunung emas kalteng httpstcoekmxygso,"['zackf', 'bangsaygsujud', 'gerindra', 'alextham', 'mpoklela', 'minietweets', 'putri', 'bengkeldodo', 'ppbw', 'ignasbowo', 'chaves', 'kimberley', 'ini', 'progres', 'food', 'estate', 'gunung', 'emas', 'kalteng', 'httpstcoekmxygso']","['zackf', 'bangsaygsujud', 'gerindra', 'alextham', 'mpoklela', 'minietweets', 'putri', 'bengkeldodo', 'ppbw', 'ignasbowo', 'chaves', 'kimberley', 'progres', 'food', 'estate', 'gunung', 'emas', 'kalteng', 'httpstcoekmxygso']","['zackf', 'bangsaygsujud', 'gerindra', 'alextham', 'mpoklela', 'minietweets', 'putri', 'bengkeldodo', 'ppbw', 'ignasbowo', 'chaves', 'kimberley', 'progres', 'food', 'estate', 'gunung', 'emas', 'kalteng', 'httpstcoekmxygso']"
@Uki23 Sekolah unggul terintegrasi  nanti bisa bekerja di Food Estate yg tersebar di Kalimantan dan Papua,uki sekolah unggul terintegrasi  nanti bisa bekerja di food estate yg tersebar di kalimantan dan papua,"['uki', 'sekolah', 'unggul', 'terintegrasi', 'nanti', 'bisa', 'bekerja', 'di', 'food', 'estate', 'yg', 'tersebar', 'di', 'kalimantan', 'dan', 'papua']","['uki', 'sekolah', 'unggul', 'terintegrasi', 'bekerja', 'food', 'estate', 'yg', 'tersebar', 'kalimantan', 'papua']","['uki', 'sekolah', 'unggul', 'integrasi', 'kerja', 'food', 'estate', 'yg', 'sebar', 'kalimantan', 'papua']"
@xquitavee saran gw sih klo mau angkat dia jangan bawa2  proyek food estate yang dikerjain dia. kan jadi masuk gua endingnya,xquitavee saran gw sih klo mau angkat dia jangan bawa  proyek food estate yang dikerjain dia kan jadi masuk gua endingnya,"['xquitavee', 'saran', 'gw', 'sih', 'klo', 'mau', 'angkat', 'dia', 'jangan', 'bawa', 'proyek', 'food', 'estate', 'yang', 'dikerjain', 'dia', 'kan', 'jadi', 'masuk', 'gua', 'endingnya']","['xquitavee', 'saran', 'gw', 'sih', 'klo', 'mau', 'angkat', 'jangan', 'bawa', 'proyek', 'food', 'estate', 'dikerjain', 'kan', 'jadi', 'masuk', 'gua', 'endingnya']","['xquitavee', 'saran', 'gw', 'sih', 'klo', 'mau', 'angkat', 'jangan', 'bawa', 'proyek', 'food', 'estate', 'dikerjain', 'kan', 'jadi', 'masuk', 'gua', 'endingnya']"
@bengkeldodo Percaya lah berbuat sebanyaknya..... Food estate saja trilyunan... Oh ya sdh panen belum ya singkongmya,bengkeldodo percaya lah berbuat sebanyaknya food estate saja trilyunan oh ya sdh panen belum ya singkongmya,"['bengkeldodo', 'percaya', 'lah', 'berbuat', 'sebanyaknya', 'food', 'estate', 'saja', 'trilyunan', 'oh', 'ya', 'sdh', 'panen', 'belum', 'ya', 'singkongmya']","['bengkeldodo', 'percaya', 'lah', 'berbuat', 'sebanyaknya', 'food', 'estate', 'trilyunan', 'sdh', 'panen', 'singkongmya']","['bengkeldodo', 'percaya', 'lah', 'buat', 'banyak', 'food', 'estate', 'trilyunan', 'sdh', 'panen', 'singkongmya']"
@Paltiwest @PantunJ2P Mereka mau cari kopi sama gorengan di luar. Isi pidatonya Presiden udah hafal. Isinya bagus tapi tidak sesuai prakteknya di lapangan. Terutama soal Food Estate.,paltiwest pantunjp mereka mau cari kopi sama gorengan di luar isi pidatonya presiden udah hafal isinya bagus tapi tidak sesuai prakteknya di lapangan terutama soal food estate,"['paltiwest', 'pantunjp', 'mereka', 'mau', 'cari', 'kopi', 'sama', 'gorengan', 'di', 'luar', 'isi', 'pidatonya', 'presiden', 'udah', 'hafal', 'isinya', 'bagus', 'tapi', 'tidak', 'sesuai', 'prakteknya', 'di', 'lapangan', 'terutama', 'soal', 'food', 'estate']","['paltiwest', 'pantunjp', 'mau', 'cari', 'kopi', 'sama', 'gorengan', 'luar', 'isi', 'pidatonya', 'presiden', 'udah', 'hafal', 'isinya', 'bagus', 'sesuai', 'prakteknya', 'lapangan', 'terutama', 'soal', 'food', 'estate']","['paltiwest', 'pantunjp', 'mau', 'cari', 'kopi', 'sama', 'goreng', 'luar', 'isi', 'pidato', 'presiden', 'udah', 'hafal', 'isi', 'bagus', 'sesuai', 'praktek', 'lapang', 'utama', 'soal', 'food', 'estate']"
@OposisiCerdas Program buang duit. Daripada buat makan siang yg berakibat warung kecil tutup knp gak buat yg lain? Subsidi pupuk petani kek  Subsidi bibit petani kek  Mencetak petani milenial kek  Ato food estate. Oiya food estate gagal donk,oposisicerdas program buang duit daripada buat makan siang yg berakibat warung kecil tutup knp gak buat yg lain subsidi pupuk petani kek  subsidi bibit petani kek  mencetak petani milenial kek  ato food estate oiya food estate gagal donk,"['oposisicerdas', 'program', 'buang', 'duit', 'daripada', 'buat', 'makan', 'siang', 'yg', 'berakibat', 'warung', 'kecil', 'tutup', 'knp', 'gak', 'buat', 'yg', 'lain', 'subsidi', 'pupuk', 'petani', 'kek', 'subsidi', 'bibit', 'petani', 'kek', 'mencetak', 'petani', 'milenial', 'kek', 'ato', 'food', 'estate', 'oiya', 'food', 'estate', 'gagal', 'donk']","['oposisicerdas', 'program', 'buang', 'duit', 'buat', 'makan', 'siang', 'yg', 'berakibat', 'warung', 'kecil', 'tutup', 'knp', 'gak', 'buat', 'yg', 'subsidi', 'pupuk', 'petani', 'kek', 'subsidi', 'bibit', 'petani', 'kek', 'mencetak', 'petani', 'milenial', 'kek', 'ato', 'food', 'estate', 'oiya', 'food', 'estate', 'gagal', 'donk']","['oposisicerdas', 'program', 'buang', 'duit', 'buat', 'makan', 'siang', 'yg', 'akibat', 'warung', 'kecil', 'tutup', 'knp', 'gak', 'buat', 'yg', 'subsidi', 'pupuk', 'tani', 'kek', 'subsidi', 'bibit', 'tani', 'kek', 'cetak', 'tani', 'milenial', 'kek', 'ato', 'food', 'estate', 'oiya', 'food', 'estate', 'gagal', 'donk']"
@ajengcute16__ Prabowo itu tidak haus kekuasaan  hanya mencoba nyapres kesekian kali.. 🤭 Prabowo itu pejuang HAM  hanya lupa saat jadi jendral.  Prabowo itu anti Korupsi  tapi Food estate gagal jangan diusut ya... 😁😁 Salah satu sifat IBLIS itu ucapan tidak sesuai kelakuan.. wes gitu wae,ajengcute prabowo itu tidak haus kekuasaan  hanya mencoba nyapres kesekian kali 🤭 prabowo itu pejuang ham  hanya lupa saat jadi jendral  prabowo itu anti korupsi  tapi food estate gagal jangan diusut ya 😁😁 salah satu sifat iblis itu ucapan tidak sesuai kelakuan wes gitu wae,"['ajengcute', 'prabowo', 'itu', 'tidak', 'haus', 'kekuasaan', 'hanya', 'mencoba', 'nyapres', 'kesekian', 'kali', '🤭', 'prabowo', 'itu', 'pejuang', 'ham', 'hanya', 'lupa', 'saat', 'jadi', 'jendral', 'prabowo', 'itu', 'anti', 'korupsi', 'tapi', 'food', 'estate', 'gagal', 'jangan', 'diusut', 'ya', '😁😁', 'salah', 'satu', 'sifat', 'iblis', 'itu', 'ucapan', 'tidak', 'sesuai', 'kelakuan', 'wes', 'gitu', 'wae']","['ajengcute', 'prabowo', 'haus', 'kekuasaan', 'mencoba', 'nyapres', 'kesekian', 'kali', '🤭', 'prabowo', 'pejuang', 'ham', 'lupa', 'jadi', 'jendral', 'prabowo', 'anti', 'korupsi', 'food', 'estate', 'gagal', 'jangan', 'diusut', '😁😁', 'salah', 'satu', 'sifat', 'iblis', 'ucapan', 'sesuai', 'kelakuan', 'wes', 'gitu', 'wae']","['ajengcute', 'prabowo', 'haus', 'kuasa', 'coba', 'nyapres', 'sekian', 'kali', '', 'prabowo', 'juang', 'ham', 'lupa', 'jadi', 'jendral', 'prabowo', 'anti', 'korupsi', 'food', 'estate', 'gagal', 'jangan', 'usut', '', 'salah', 'satu', 'sifat', 'iblis', 'ucap', 'sesuai', 'laku', 'wes', 'gitu', 'wae']"
